TC,LAT_GPS,LON_GPS,GPS_ALT,O3_TECO,CO_AERO,NO_pptV,NO2_pptV,NO,NO2,SS_ColA,CCN_ColA,SS_ColB,CCN_ColB,CNC_Conc,CO2_ppm,CH4,BC_mass,BC_number,Scatter_number,methanol_ppb,acetonitrile_ppb,acetaldehyde_ppb,acetone_ppb,isoprene_furan_ppb,mvk_macr_ppb,mek_ppb,benzene_ppb,toluene_ppb,c9_aromatics_ppb,monoterpenes_ppb
30702,-8.71536636352539,-63.8997344970703,108.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703,-8.71536254882813,-63.8997344970703,108.5625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30704,-8.71536254882813,-63.8997344970703,108.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30705,-8.71536254882813,-63.8997344970703,107.4375,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30706,-8.71536254882813,-63.8997192382813,106.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30707,-8.71535873413086,-63.8997192382813,106.0625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30708,-8.71535491943359,-63.8997192382813,105.75,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30709,-8.71535491943359,-63.8997192382813,105.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30710,-8.71535491943359,-63.8997192382813,105,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30711,-8.71535491943359,-63.8997192382813,104.6875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30712,-8.71535873413086,-63.8997039794922,104.875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30713,-8.71536636352539,-63.8997039794922,105.25,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30714,-8.71537017822266,-63.8997039794922,105.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30715,-8.71537780761719,-63.8996887207031,105.0625,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30716,-8.71538543701172,-63.8996887207031,104.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30717,-8.71539306640625,-63.8996734619141,104,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30718,-8.71540069580078,-63.8996734619141,104.0625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30719,-8.71540451049805,-63.8996734619141,104.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30720,-8.71540451049805,-63.8996734619141,104.875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30721,-8.71540451049805,-63.8996734619141,104.9375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30722,-8.71540451049805,-63.8996734619141,104.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30723,-8.71540451049805,-63.899658203125,104.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30724,-8.71540069580078,-63.899658203125,104.9375,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30725,-8.71539688110352,-63.899658203125,105.75,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30726,-8.71538925170898,-63.899658203125,106.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30727,-8.71538162231445,-63.899658203125,107.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30728,-8.71537780761719,-63.8996734619141,107.375,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30729,-8.71537399291992,-63.8996734619141,107.625,-0.546369552612305,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30730,-8.71536636352539,-63.8996734619141,108,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30731,-8.71536254882813,-63.8996887207031,108.5625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30732,-8.71535873413086,-63.8996887207031,109.0625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30733,-8.71535491943359,-63.8996887207031,109.125,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30734,-8.71535110473633,-63.8997039794922,109.125,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30735,-8.71534729003906,-63.8997039794922,109.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30736,-8.71534729003906,-63.8997192382813,109.25,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30737,-8.7153434753418,-63.8997192382813,109.5625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30738,-8.7153434753418,-63.8997192382813,109.8125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30739,-8.7153434753418,-63.8997192382813,109.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740,-8.71534729003906,-63.8997192382813,109.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30741,-8.71535110473633,-63.8997192382813,108.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30742,-8.71535491943359,-63.8997192382813,108.75,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30743,-8.71535873413086,-63.8997192382813,108.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30744,-8.71536254882813,-63.8997039794922,109,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30745,-8.71536636352539,-63.8997039794922,108.8125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30746,-8.71537017822266,-63.8997039794922,108.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30747,-8.71537399291992,-63.8996887207031,108.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30748,-8.71537780761719,-63.8996887207031,108.3125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30749,-8.71537780761719,-63.8996887207031,108.5,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30750,-8.71537780761719,-63.8996887207031,108.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30751,-8.71537399291992,-63.8996887207031,109.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30752,-8.71537399291992,-63.8996887207031,109.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30753,-8.71537399291992,-63.8996887207031,109.625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30754,-8.71537399291992,-63.8996887207031,109.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30755,-8.71537780761719,-63.8996887207031,109.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30756,-8.71538162231445,-63.8996887207031,109.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30757,-8.71538543701172,-63.8996734619141,108.6875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30758,-8.71538925170898,-63.8996734619141,108.5,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30759,-8.71538925170898,-63.8996734619141,108.9375,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30760,-8.71538925170898,-63.8996734619141,109.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30761,-8.71538925170898,-63.8996734619141,109.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30762,-8.71539306640625,-63.8996734619141,109.4375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30763,-8.71539306640625,-63.8996734619141,109.0625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30764,-8.71539306640625,-63.8996734619141,108.8125,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30765,-8.71539306640625,-63.899658203125,108.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30766,-8.71539688110352,-63.899658203125,108.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30767,-8.71539688110352,-63.899658203125,109.0625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30768,-8.71539688110352,-63.8996734619141,109.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30769,-8.71540069580078,-63.8996734619141,109.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30770,-8.71540069580078,-63.899658203125,108.8125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30771,-8.71540451049805,-63.899658203125,108.6875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30772,-8.71540832519531,-63.899658203125,108.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30773,-8.71540832519531,-63.8996429443359,108.5,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30774,-8.71541213989258,-63.8996429443359,108.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30775,-8.71541595458984,-63.8996429443359,107.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30776,-8.71541595458984,-63.8996429443359,107.8125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30777,-8.71541595458984,-63.8996429443359,107.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30778,-8.71541213989258,-63.8996429443359,108.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30779,-8.71540832519531,-63.8996429443359,108.375,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30780,-8.71540069580078,-63.899658203125,108.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30781,-8.71539688110352,-63.899658203125,108.4375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30782,-8.71538925170898,-63.899658203125,108.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30783,-8.71538543701172,-63.899658203125,109.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30784,-8.71538162231445,-63.899658203125,110.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30785,-8.71538162231445,-63.899658203125,110.25,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30786,-8.71538162231445,-63.899658203125,109.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30787,-8.71538543701172,-63.899658203125,109.5625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30788,-8.71538543701172,-63.899658203125,109.625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30789,-8.71538925170898,-63.899658203125,110,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30790,-8.71538925170898,-63.899658203125,110.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30791,-8.71539306640625,-63.899658203125,109.8125,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30792,-8.71540069580078,-63.899658203125,109.25,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30793,-8.71540832519531,-63.899658203125,108.6875,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30794,-8.71541213989258,-63.899658203125,108.5,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30795,-8.71541595458984,-63.899658203125,108.8125,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30796,-8.71542358398438,-63.899658203125,109.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30797,-8.71542739868164,-63.8996429443359,109,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30798,-8.71543121337891,-63.8996429443359,108.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30799,-8.71543884277344,-63.8996276855469,108.9375,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800,-8.71543884277344,-63.8996276855469,109.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30801,-8.71543884277344,-63.8996276855469,109.4375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30802,-8.7154426574707,-63.8996276855469,109.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30803,-8.7154426574707,-63.8996276855469,109.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30804,-8.71543884277344,-63.8996276855469,109.6875,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30805,-8.71543884277344,-63.8996429443359,109.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30806,-8.71543502807617,-63.8996429443359,109.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30807,-8.71543502807617,-63.8996429443359,109.375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30808,-8.71543502807617,-63.8996429443359,109.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30809,-8.71543502807617,-63.8996429443359,108.8125,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30810,-8.71543121337891,-63.899658203125,108.5,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30811,-8.71542739868164,-63.899658203125,108.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30812,-8.71542358398438,-63.899658203125,109.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30813,-8.71541976928711,-63.899658203125,109.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30814,-8.71541595458984,-63.899658203125,109.25,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30815,-8.71541595458984,-63.899658203125,108.8125,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30816,-8.71541213989258,-63.899658203125,108.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30817,-8.71540832519531,-63.899658203125,108.3125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30818,-8.71540451049805,-63.899658203125,108.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30819,-8.71540451049805,-63.899658203125,108.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820,-8.71540069580078,-63.899658203125,108.5625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30821,-8.71540069580078,-63.899658203125,108.5,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30822,-8.71540069580078,-63.899658203125,108.6875,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30823,-8.71540069580078,-63.899658203125,109,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30824,-8.71540069580078,-63.899658203125,109.5,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30825,-8.71540451049805,-63.899658203125,109.8125,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30826,-8.71540832519531,-63.8996429443359,109.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30827,-8.71541213989258,-63.8996429443359,109.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30828,-8.71541595458984,-63.8996429443359,109.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30829,-8.71542358398438,-63.8996276855469,109.25,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30830,-8.71542358398438,-63.8996276855469,109.8125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30831,-8.71542739868164,-63.8996276855469,110.1875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30832,-8.71542739868164,-63.8996276855469,110.3125,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30833,-8.71543121337891,-63.8996276855469,110.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30834,-8.71543502807617,-63.8996276855469,110.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30835,-8.71543502807617,-63.8996276855469,110.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30836,-8.71543121337891,-63.8996276855469,111,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30837,-8.71542358398438,-63.8996429443359,111.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30838,-8.71541595458984,-63.8996429443359,112.3125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30839,-8.71541213989258,-63.8996429443359,112.3125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840,-8.71540832519531,-63.8996429443359,112.1875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30841,-8.71540832519531,-63.8996429443359,112,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30842,-8.71540832519531,-63.8996429443359,111.8125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30843,-8.71540832519531,-63.8996429443359,111.5,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30844,-8.71540832519531,-63.8996429443359,111,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30845,-8.71541213989258,-63.8996429443359,110.4375,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30846,-8.71541213989258,-63.8996429443359,110.125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30847,-8.71541595458984,-63.8996429443359,110,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30848,-8.71541595458984,-63.8996429443359,110.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
